-0.046373184,-0.048732961,-0.052728492,-0.058440223,-0.066020112,-0.07562905,-0.087553073,-0.102265922,-0.120589944,-0.143588827,-0.17384581,-0.214632402,-0.351928492,-0.045586592,-0.04842905,-0.052442458,-0.05815419,-0.065716201,-0.064652514,-0.061175419,-0.074261453,-0.088625698,-0.105421229,-0.126078212,-0.068147486,-0.090779888,-0.111195531,-0.118677095,-0.046373184,-0.048732961,-0.052728492,-0.058440223,-0.066020112,-0.07562905,-0.087553073,-0.102265922,-0.120589944,-0.143588827,-0.17384581,-0.214632402,-0.351928492,-0.045586592,-0.04842905,-0.052442458,-0.05815419
-0.068648045,-0.071052514,-0.075217877,-0.081385475,-0.089921788,-0.101246927,-0.115924022,-0.134739665,-0.158864804,-0.189774302,-0.231168715,-0.288160894,-0.495839106,-0.067861453,-0.070748603,-0.074931844,-0.081090503,-0.089626816,-0.088545251,-0.085979888,-0.101935196,-0.120420112,-0.142927374,-0.171494972,-0.105260335,-0.142534078,-0.181327374,-0.212013408,-0.068648045,-0.071052514,-0.075217877,-0.081385475,-0.089921788,-0.101246927,-0.115924022,-0.134739665,-0.158864804,-0.189774302,-0.231168715,-0.288160894,-0.495839106,-0.067861453,-0.070748603,-0.074931844,-0.081090503
-0.105608939,-0.107673743,-0.111338547,-0.116960894,-0.125112849,-0.136536313,-0.152214525,-0.173613408,-0.202699441,-0.241886034,-0.296500559,-0.374453631,-0.692165363,-0.104938547,-0.107423464,-0.111097207,-0.116719553,-0.124880447,-0.123959777,-0.122878212,-0.139745251,-0.160875978,-0.188469274,-0.225707263,-0.164460335,-0.224688268,-0.298109497,-0.390167598,-0.105608939,-0.107673743,-0.111338547,-0.116960894,-0.125112849,-0.136536313,-0.152214525,-0.173613408,-0.202699441,-0.241886034,-0.296500559,-0.374453631,-0.692165363,-0.104938547,-0.107423464,-0.111097207,-0.116719553
-0.190614525,-0.192008939,-0.19452067,-0.19846257,-0.204469274,-0.213309497,-0.226225698,-0.245255866,-0.27366257,-0.316004469,-0.38178324,-0.485622346,-0.999284916,-0.190176536,-0.191865922,-0.194377654,-0.198328492,-0.204353073,-0.203727374,-0.203834637,-0.217555307,-0.236424581,-0.263642458,-0.304849162,-0.271240223,-0.363450279,-0.501738547,-0.748049162,-0.190614525,-0.192008939,-0.19452067,-0.19846257,-0.204469274,-0.213309497,-0.226225698,-0.245255866,-0.27366257,-0.316004469,-0.38178324,-0.485622346,-0.999284916,-0.190176536,-0.191865922,-0.194377654,-0.198328492
-0.189872626,-0.191204469,-0.193850279,-0.197792179,-0.203834637,-0.212594413,-0.225510615,-0.244236872,-0.272348603,-0.314806704,-0.379244693,-0.481456983,-0.994726257,-0.189363128,-0.190963128,-0.193626816,-0.197631285,-0.203611173,-0.202994413,-0.202967598,-0.216822346,-0.235468156,-0.263302793,-0.303705028,-0.270310615,-0.360402235,-0.498189944,-0.745126257,-0.189872626,-0.191204469,-0.193850279,-0.197792179,-0.203834637,-0.212594413,-0.225510615,-0.244236872,-0.272348603,-0.314806704,-0.379244693,-0.481456983,-0.994726257,-0.189363128,-0.190963128,-0.193626816,-0.197631285
0.189988827,0.191374302,0.19396648,0.197917318,0.203915084,0.212630168,0.225555307,0.24424581,0.27255419,0.314788827,0.379351955,0.481734078,0.994547486,0.189506145,0.191132961,0.193760894,0.197738547,0.203727374,0.203110615,0.203083799,0.216893855,0.235459218,0.263410056,0.303687151,0.270310615,0.360831285,0.498413408,0.74492067,0.189988827,0.191374302,0.19396648,0.197917318,0.203915084,0.212630168,0.225555307,0.24424581,0.27255419,0.314788827,0.379351955,0.481734078,0.994547486,0.189506145,0.191132961,0.193760894,0.197738547
0.10517095,0.107226816,0.110936313,0.116540782,0.124701676,0.136026816,0.151705028,0.172835754,0.201787709,0.240911732,0.294578771,0.371468156,0.688956425,0.10449162,0.106922905,0.110659218,0.116290503,0.124415642,0.123503911,0.122350838,0.139244693,0.160151955,0.188227933,0.224804469,0.163843575,0.223043575,0.296098324,0.388513966,0.10517095,0.107226816,0.110936313,0.116540782,0.124701676,0.136026816,0.151705028,0.172835754,0.201787709,0.240911732,0.294578771,0.371468156,0.688956425,0.10449162,0.106922905,0.110659218,0.116290503
0.068326257,0.070721788,0.074905028,0.081054749,0.089582123,0.100844693,0.115512849,0.134113966,0.158131844,0.188996648,0.229658101,0.285863687,0.493515084,0.067530726,0.070382123,0.074592179,0.080759777,0.089260335,0.088187709,0.085577654,0.101550838,0.119865922,0.142730726,0.170788827,0.104840223,0.141461453,0.180067039,0.211083799,0.068326257,0.070721788,0.074905028,0.081054749,0.089582123,0.100844693,0.115512849,0.134113966,0.158131844,0.188996648,0.229658101,0.285863687,0.493515084,0.067530726,0.070382123,0.074592179,0.080759777
0.046122905,0.048482682,0.052487151,0.058189944,0.065751955,0.075307263,0.087222346,0.101774302,0.120026816,0.142981006,0.172701676,0.212916201,0.350239106,0.045336313,0.048143017,0.05218324,0.057886034,0.065430168,0.064375419,0.06086257,0.073957542,0.088196648,0.105251397,0.125541899,0.067843575,0.090064804,0.110391061,0.118113966,0.046122905,0.048482682,0.052487151,0.058189944,0.065751955,0.075307263,0.087222346,0.101774302,0.120026816,0.142981006,0.172701676,0.212916201,0.350239106,0.045336313,0.048143017,0.05218324,0.057886034
0.030140782,0.032107263,0.035378771,0.039883799,0.045684916,0.052764246,0.06135419,0.07163352,0.08437095,0.100210056,0.120518436,0.147611173,0.235119553,0.029470391,0.031830168,0.035119553,0.03963352,0.045407821,0.044522905,0.041081564,0.05058324,0.060585475,0.072294972,0.085962011,0.042538547,0.055517318,0.065984358,0.06602905,0.030140782,0.032107263,0.035378771,0.039883799,0.045684916,0.052764246,0.06135419,0.07163352,0.08437095,0.100210056,0.120518436,0.147611173,0.235119553,0.029470391,0.031830168,0.035119553,0.03963352
0.017144134,0.018440223,0.020567598,0.023436872,0.027030168,0.031338547,0.036487151,0.042592179,0.050118436,0.059396648,0.071258101,0.086927374,0.135705028,0.016697207,0.018261453,0.020397765,0.023267039,0.026851397,0.026261453,0.023794413,0.029515084,0.035423464,0.042252514,0.050127374,0.023481564,0.030239106,0.035173184,0.033716201,0.017144134,0.018440223,0.020567598,0.023436872,0.027030168,0.031338547,0.036487151,0.042592179,0.050118436,0.059396648,0.071258101,0.086927374,0.135705028,0.016697207,0.018261453,0.020397765,0.023267039
0.005550838,0.006006704,0.006739665,0.007722905,0.008938547,0.010377654,0.012093855,0.014113966,0.016625698,0.019664804,0.023579888,0.02873743,0.044362011,0.005398883,0.005944134,0.006677095,0.007660335,0.008875978,0.008670391,0.007776536,0.009680447,0.011637989,0.013890503,0.016455866,0.007490503,0.0096,0.011030168,0.010350838,0.005550838,0.006006704,0.006739665,0.007722905,0.008938547,0.010377654,0.012093855,0.014113966,0.016625698,0.019664804,0.023579888,0.02873743,0.044362011,0.005398883,0.005944134,0.006677095,0.007660335
-0.005622346,-0.006069274,-0.006811173,-0.007785475,-0.009001117,-0.010449162,-0.012156425,-0.014185475,-0.016625698,-0.019727374,-0.023588827,-0.028648045,-0.044469274,-0.005461453,-0.006006704,-0.006748603,-0.007731844,-0.008938547,-0.008732961,-0.007839106,-0.009751955,-0.011709497,-0.013935196,-0.016518436,-0.00757095,-0.009626816,-0.011092737,-0.010449162,-0.005622346,-0.006069274,-0.006811173,-0.007785475,-0.009001117,-0.010449162,-0.012156425,-0.014185475,-0.016625698,-0.019727374,-0.023588827,-0.028648045,-0.044469274,-0.005461453,-0.006006704,-0.006748603,-0.007731844
-0.017215642,-0.018502793,-0.020630168,-0.023499441,-0.027101676,-0.031410056,-0.036549721,-0.042663687,-0.050109497,-0.059459218,-0.071258101,-0.086820112,-0.135803352,-0.016768715,-0.018324022,-0.020460335,-0.023329609,-0.026913966,-0.026324022,-0.023856983,-0.029577654,-0.035494972,-0.042297207,-0.050198883,-0.023553073,-0.030248045,-0.035226816,-0.033814525,-0.017215642,-0.018502793,-0.020630168,-0.023499441,-0.027101676,-0.031410056,-0.036549721,-0.042663687,-0.050109497,-0.059459218,-0.071258101,-0.086820112,-0.135803352,-0.016768715,-0.018324022,-0.020460335,-0.023329609
-0.030203352,-0.032169832,-0.035441341,-0.039946369,-0.045747486,-0.052835754,-0.061407821,-0.071705028,-0.084362011,-0.100263687,-0.120518436,-0.147503911,-0.235217877,-0.029532961,-0.031892737,-0.035182123,-0.039696089,-0.045470391,-0.044585475,-0.041144134,-0.05064581,-0.060656983,-0.072330726,-0.086024581,-0.042610056,-0.05550838,-0.06602905,-0.066127374,-0.030203352,-0.032169832,-0.035441341,-0.039946369,-0.045747486,-0.052835754,-0.061407821,-0.071705028,-0.084362011,-0.100263687,-0.120518436,-0.147503911,-0.235217877,-0.029532961,-0.031892737,-0.035182123,-0.039696089
-0.046185475,-0.048536313,-0.052549721,-0.058243575,-0.065814525,-0.075378771,-0.087275978,-0.101836872,-0.120017877,-0.143034637,-0.172692737,-0.212791061,-0.350355307,-0.045398883,-0.048205587,-0.052236872,-0.057948603,-0.065483799,-0.06442905,-0.060916201,-0.074011173,-0.088268156,-0.105278212,-0.125604469,-0.067915084,-0.090020112,-0.110417877,-0.118221229,-0.046185475,-0.048536313,-0.052549721,-0.058243575,-0.065814525,-0.075378771,-0.087275978,-0.101836872,-0.120017877,-0.143034637,-0.172692737,-0.212791061,-0.350355307,-0.045398883,-0.048205587,-0.052236872,-0.057948603
-0.068379888,-0.070757542,-0.074958659,-0.08110838,-0.089644693,-0.100907263,-0.115557542,-0.134176536,-0.158113966,-0.189050279,-0.229640223,-0.285702793,-0.493631285,-0.067575419,-0.070417877,-0.074636872,-0.080804469,-0.089305028,-0.088232402,-0.085622346,-0.101604469,-0.119928492,-0.142748603,-0.170842458,-0.104893855,-0.14135419,-0.180058101,-0.2112,-0.068379888,-0.070757542,-0.074958659,-0.08110838,-0.089644693,-0.100907263,-0.115557542,-0.134176536,-0.158113966,-0.189050279,-0.229640223,-0.285702793,-0.493631285,-0.067575419,-0.070417877,-0.074636872,-0.080804469
-0.105188827,-0.107217877,-0.11095419,-0.116558659,-0.124728492,-0.136071508,-0.151740782,-0.172880447,-0.201743017,-0.240956425,-0.294534078,-0.37126257,-0.689090503,-0.10449162,-0.106922905,-0.110668156,-0.11630838,-0.12443352,-0.123512849,-0.122359777,-0.139280447,-0.160214525,-0.188227933,-0.224849162,-0.163888268,-0.222811173,-0.296008939,-0.388656983,-0.105188827,-0.107217877,-0.11095419,-0.116558659,-0.124728492,-0.136071508,-0.151740782,-0.172880447,-0.201743017,-0.240956425,-0.294534078,-0.37126257,-0.689090503,-0.10449162,-0.106922905,-0.110668156,-0.11630838
-0.105296089,-0.107343017,-0.11107933,-0.116710615,-0.124585475,-0.136286034,-0.151722905,-0.173184358,-0.201850279,-0.241072626,-0.294909497,-0.371369832,-0.689072626,-0.104509497,-0.10707486,-0.11082905,-0.116344134,-0.124335196,-0.123414525,-0.122359777,-0.139307263,-0.16049162,-0.187897207,-0.225063687,-0.163932961,-0.22301676,-0.296160894,-0.388639106,-0.105296089,-0.107343017,-0.11107933,-0.116710615,-0.124585475,-0.136286034,-0.151722905,-0.173184358,-0.201850279,-0.241072626,-0.294909497,-0.371369832,-0.689072626,-0.104509497,-0.10707486,-0.11082905,-0.116344134
-0.190105028,-0.19144581,-0.19409162,-0.198069274,-0.203673743,-0.212943017,-0.225501676,-0.244692737,-0.272518436,-0.314976536,-0.379727374,-0.481591061,-0.994726257,-0.189452514,-0.191293855,-0.193921788,-0.197738547,-0.203512849,-0.202896089,-0.203021229,-0.216902793,-0.235906145,-0.262837989,-0.304017877,-0.2704,-0.360750838,-0.498467039,-0.745090503,-0.190105028,-0.19144581,-0.19409162,-0.198069274,-0.203673743,-0.212943017,-0.225501676,-0.244692737,-0.272518436,-0.314976536,-0.379727374,-0.481591061,-0.994726257,-0.189452514,-0.191293855,-0.193921788,-0.197738547
0.19003352,0.191392179,0.19415419,0.198096089,0.203459218,0.212960894,0.225412291,0.244585475,0.272589944,0.314788827,0.379611173,0.481099441,0.994636872,0.18922905,0.191195531,0.193975419,0.197631285,0.203298324,0.202681564,0.202806704,0.216786592,0.235789944,0.262927374,0.303892737,0.270176536,0.360107263,0.498073743,0.744974302,0.19003352,0.191392179,0.19415419,0.198096089,0.203459218,0.212960894,0.225412291,0.244585475,0.272589944,0.314788827,0.379611173,0.481099441,0.994636872,0.18922905,0.191195531,0.193975419,0.197631285
0.105215642,0.10726257,0.111052514,0.116665922,0.124460335,0.136241341,0.15163352,0.173086034,0.201832402,0.240929609,0.294793296,0.370967598,0.689001117,0.10436648,0.106985475,0.110793296,0.116254749,0.124201117,0.123280447,0.122225698,0.139208939,0.160393296,0.187897207,0.224965363,0.163772067,0.222596648,0.295910615,0.388540782,0.105215642,0.10726257,0.111052514,0.116665922,0.124460335,0.136241341,0.15163352,0.173086034,0.201832402,0.240929609,0.294793296,0.370967598,0.689001117,0.10436648,0.106985475,0.110793296,0.116254749
0.068362011,0.070748603,0.074985475,0.081144134,0.089421229,0.101005587,0.115459218,0.134310615,0.158167598,0.189005587,0.229818994,0.285452514,0.493550838,0.067468156,0.070426816,0.074681564,0.080732961,0.089117318,0.088044693,0.085497207,0.101524022,0.120044693,0.142480447,0.170905028,0.104786592,0.141184358,0.179959777,0.211101676,0.068362011,0.070748603,0.074985475,0.081144134,0.089421229,0.101005587,0.115459218,0.134310615,0.158167598,0.189005587,0.229818994,0.285452514,0.493550838,0.067468156,0.070426816,0.074681564,0.080732961
0.046149721,0.048500559,0.052540782,0.058243575,0.065626816,0.075432402,0.087177654,0.101926257,0.120053631,0.142981006,0.172817877,0.212585475,0.350265922,0.04529162,0.048178771,0.05224581,0.057868156,0.065322905,0.064259218,0.0608,0.073930726,0.088321788,0.105072626,0.125631285,0.067807821,0.089886034,0.110319553,0.118122905,0.046149721,0.048500559,0.052540782,0.058243575,0.065626816,0.075432402,0.087177654,0.101926257,0.120053631,0.142981006,0.172817877,0.212585475,0.350265922,0.04529162,0.048178771,0.05224581,0.057868156
0.030149721,0.032116201,0.035405587,0.039928492,0.045595531,0.052844693,0.061318436,0.071731844,0.084379888,0.100201117,0.120589944,0.14732514,0.23513743,0.029443575,0.031848045,0.035155307,0.039615642,0.045327374,0.044442458,0.041036872,0.050565363,0.06067486,0.072169832,0.086015642,0.04252067,0.055392179,0.065939665,0.066037989,0.030149721,0.032116201,0.035405587,0.039928492,0.045595531,0.052844693,0.061318436,0.071731844,0.084379888,0.100201117,0.120589944,0.14732514,0.23513743,0.029443575,0.031848045,0.035155307,0.039615642
0.017144134,0.018440223,0.020585475,0.023454749,0.026967598,0.031392179,0.036460335,0.04264581,0.050118436,0.059378771,0.071275978,0.086686034,0.135722905,0.01667933,0.018261453,0.020415642,0.023249162,0.026797765,0.026207821,0.023758659,0.029497207,0.035468156,0.042181006,0.05015419,0.023463687,0.030149721,0.03513743,0.033716201,0.017144134,0.018440223,0.020585475,0.023454749,0.026967598,0.031392179,0.036460335,0.04264581,0.050118436,0.059378771,0.071275978,0.086686034,0.135722905,0.01667933,0.018261453,0.020415642,0.023249162
0.005550838,0.005997765,0.006748603,0.007722905,0.008902793,0.010395531,0.012075978,0.014122905,0.016607821,0.019637989,0.023553073,0.028540782,0.044379888,0.005381006,0.005935196,0.006686034,0.007651397,0.008840223,0.008634637,0.007758659,0.009671508,0.011646927,0.013863687,0.016455866,0.007481564,0.009528492,0.011003352,0.010350838,0.005550838,0.005997765,0.006748603,0.007722905,0.008902793,0.010395531,0.012075978,0.014122905,0.016607821,0.019637989,0.023553073,0.028540782,0.044379888,0.005381006,0.005935196,0.006686034,0.007651397
-0.005631285,-0.006087151,-0.006820112,-0.007803352,-0.009010056,-0.010467039,-0.012165363,-0.014221229,-0.016652514,-0.019763128,-0.023660335,-0.028817877,-0.044451397,-0.00547933,-0.006024581,-0.006757542,-0.007740782,-0.008947486,-0.008741899,-0.007856983,-0.009760894,-0.011736313,-0.01390838,-0.016545251,-0.007579888,-0.009680447,-0.011119553,-0.010440223,-0.005631285,-0.006087151,-0.006820112,-0.007803352,-0.009010056,-0.010467039,-0.012165363,-0.014221229,-0.016652514,-0.019763128,-0.023660335,-0.028817877,-0.044451397,-0.00547933,-0.006024581,-0.006757542,-0.007740782
-0.01723352,-0.018529609,-0.020656983,-0.023526257,-0.02707486,-0.031463687,-0.036549721,-0.042744134,-0.05015419,-0.059503911,-0.07138324,-0.086972067,-0.135794413,-0.016777654,-0.018350838,-0.020487151,-0.023338547,-0.026896089,-0.026315084,-0.023865922,-0.029595531,-0.03556648,-0.04221676,-0.050252514,-0.02357095,-0.030310615,-0.035253631,-0.033805587,-0.01723352,-0.018529609,-0.020656983,-0.023526257,-0.02707486,-0.031463687,-0.036549721,-0.042744134,-0.05015419,-0.059503911,-0.07138324,-0.086972067,-0.135794413,-0.016777654,-0.018350838,-0.020487151,-0.023338547
-0.030239106,-0.032205587,-0.035477095,-0.04,-0.045693855,-0.052916201,-0.061407821,-0.071830168,-0.084415642,-0.100326257,-0.120697207,-0.14762905,-0.235208939,-0.029541899,-0.03193743,-0.035226816,-0.039713966,-0.045434637,-0.044549721,-0.041144134,-0.050663687,-0.060764246,-0.072205587,-0.086113966,-0.042627933,-0.05557095,-0.066064804,-0.066127374,-0.030239106,-0.032205587,-0.035477095,-0.04,-0.045693855,-0.052916201,-0.061407821,-0.071830168,-0.084415642,-0.100326257,-0.120697207,-0.14762905,-0.235208939,-0.029541899,-0.03193743,-0.035226816,-0.039713966
-0.046239106,-0.048581006,-0.052612291,-0.058315084,-0.065743017,-0.075494972,-0.087267039,-0.102015642,-0.120089385,-0.143115084,-0.17292514,-0.212898324,-0.35033743,-0.045398883,-0.048268156,-0.05230838,-0.057957542,-0.065430168,-0.064375419,-0.060916201,-0.07402905,-0.088420112,-0.105099441,-0.125729609,-0.067932961,-0.090109497,-0.110471508,-0.118221229,-0.046239106,-0.048581006,-0.052612291,-0.058315084,-0.065743017,-0.075494972,-0.087267039,-0.102015642,-0.120089385,-0.143115084,-0.17292514,-0.212898324,-0.35033743,-0.045398883,-0.048268156,-0.05230838,-0.057957542
-0.068451397,-0.07082905,-0.075039106,-0.081206704,-0.08953743,-0.101068156,-0.115548603,-0.134408939,-0.158194413,-0.189139665,-0.229935196,-0.285801117,-0.493622346,-0.067575419,-0.070516201,-0.074744134,-0.080831285,-0.089224581,-0.088151955,-0.085613408,-0.101622346,-0.120143017,-0.142498324,-0.171003352,-0.10492067,-0.14147933,-0.180147486,-0.211191061,-0.068451397,-0.07082905,-0.075039106,-0.081206704,-0.08953743,-0.101068156,-0.115548603,-0.134408939,-0.158194413,-0.189139665,-0.229935196,-0.285801117,-0.493622346,-0.067575419,-0.070516201,-0.074744134,-0.080831285
-0.068576536,-0.070998883,-0.075048045,-0.081269274,-0.089948603,-0.101050279,-0.115834637,-0.134596648,-0.158543017,-0.189729609,-0.230748603,-0.288411173,-0.49550838,-0.06787933,-0.070686034,-0.07477095,-0.081063687,-0.089635754,-0.088563128,-0.08597095,-0.101917318,-0.120286034,-0.142855866,-0.171307263,-0.105367598,-0.142712849,-0.181103911,-0.211807821,-0.068576536,-0.070998883,-0.075048045,-0.081269274,-0.089948603,-0.101050279,-0.115834637,-0.134596648,-0.158543017,-0.189729609,-0.230748603,-0.288411173,-0.49550838,-0.06787933,-0.070686034,-0.07477095,-0.081063687
-0.105501676,-0.107593296,-0.111097207,-0.116791061,-0.12516648,-0.136259218,-0.152098324,-0.173425698,-0.202288268,-0.241823464,-0.295955307,-0.37476648,-0.691700559,-0.104974302,-0.107343017,-0.110873743,-0.116683799,-0.124907263,-0.123986592,-0.122878212,-0.139718436,-0.160697207,-0.18837095,-0.225465922,-0.164630168,-0.224965363,-0.297743017,-0.389747486,-0.105501676,-0.107593296,-0.111097207,-0.116791061,-0.12516648,-0.136259218,-0.152098324,-0.173425698,-0.202288268,-0.241823464,-0.295955307,-0.37476648,-0.691700559,-0.104974302,-0.107343017,-0.110873743,-0.116683799
-0.190471508,-0.191901676,-0.194100559,-0.198185475,-0.204630168,-0.212871508,-0.226064804,-0.245014525,-0.273099441,-0.315959777,-0.381086034,-0.485988827,-0.998391061,-0.190319553,-0.191767598,-0.193975419,-0.198310615,-0.204469274,-0.203852514,-0.203897207,-0.217546369,-0.23618324,-0.263490503,-0.304545251,-0.271535196,-0.363888268,-0.501130726,-0.747164246,-0.190471508,-0.191901676,-0.194100559,-0.198185475,-0.204630168,-0.212871508,-0.226064804,-0.245014525,-0.273099441,-0.315959777,-0.381086034,-0.485988827,-0.998391061,-0.190319553,-0.191767598,-0.193975419,-0.198310615
0.190346369,0.191794413,0.194064804,0.198194413,0.204326257,0.212880447,0.225894972,0.24492514,0.273072626,0.315807821,0.381032402,0.485640223,0.999642458,0.189997765,0.19163352,0.193957542,0.198158659,0.204174302,0.203557542,0.203602235,0.217394413,0.236093855,0.263463687,0.304455866,0.271374302,0.363351955,0.500835754,0.748335196,0.190346369,0.191794413,0.194064804,0.198194413,0.204326257,0.212880447,0.225894972,0.24492514,0.273072626,0.315807821,0.381032402,0.485640223,0.999642458,0.189997765,0.19163352,0.193957542,0.198158659
0.105403352,0.107494972,0.111025698,0.11673743,0.125005587,0.136205587,0.151973184,0.173345251,0.20221676,0.241707263,0.295892737,0.374453631,0.692388827,0.104804469,0.107244693,0.110811173,0.116576536,0.124746369,0.123825698,0.122717318,0.139611173,0.160607821,0.18830838,0.225385475,0.164496089,0.224598883,0.297546369,0.39027486,0.105403352,0.107494972,0.111025698,0.11673743,0.125005587,0.136205587,0.151973184,0.173345251,0.20221676,0.241707263,0.295892737,0.374453631,0.692388827,0.104804469,0.107244693,0.110811173,0.116576536
